2019/8/1,1.4916696352132564,1.4509409751745064,1.54964380742688,1.4813497437805607,-0.1949220372112399,-0.2706960602593757,-0.2282307452773161,-0.2949881448618799,-1.1704015551873246,2.253033452946888,0.262966679341471,0.9129366405474704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8772970676422119,0
2019/8/2,1.3472755034513362,1.308283527948798,1.3216587929781962,1.3174304319292387,0.8653711876170772,-1.9199344509890055,-1.460388907083526,0.7400700748073475,-1.138979138495888,2.063048018806868,0.2112109659390547,0.8343646853294254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8891241073608398,0
2019/8/5,1.320124470128582,1.310701450783132,1.331735478699685,1.2841535791473917,0.3708608188990412,-0.3864320876789988,-0.328142147394863,0.2573271264862113,-1.1326023283356488,2.0245081164527496,0.1608306376314844,0.8100841500142568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.8618598959662698,0
2019/8/6,1.1967106822978817,1.1728798492260923,1.1642105785799342,1.206507589323081,0.8060760694656062,-0.9072442110673032,-0.739485907297986,0.6821755218088955,-1.1177165843726362,1.9345558292680864,0.1007334939933283,0.7543490169999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7654025256633759,0
2019/8/7,1.2337348186470918,1.1946411547350986,1.2322282071999833,1.16583588036749,0.0969647515420259,-0.4732341082437162,-0.4066363900913865,-0.010025841309201,-1.1099235746553378,1.8874084235712985,0.0865214656198442,0.7216261731499228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5050560789448875,0
2019/8/8,1.1831351656365043,1.1366110067110815,1.2208919357633083,1.1744632125701908,-0.0646581278191084,0.1054460288543995,0.0577554825030834,-0.1678302045515128,-1.1115745034207496,1.897411738266834,0.1199841948124023,0.7554033273455594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9478484392166138,1
2019/8/9,1.189305855028039,1.14144685237975,0.8682079355112011,0.8860638217941802,3.1335651478518924,-3.381101797161748,-2.75902508352826,2.954335918783357,-1.0562957748537676,1.563192464330717,0.077392243115393,0.6632546985532448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0977548762328094,0
2019/8/12,0.8857079369645156,0.9262517201240212,0.8908804783845509,0.9908242842555516,0.9638881806426643,1.2338722961957251,1.0524871146221055,0.8362726564707302,-1.0763768586283122,1.684550506954852,0.1424768900125379,0.7562701963598364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4442496640341623,1
2019/8/13,0.94988310663648,0.9443861413815264,0.9714939641564612,0.9378278150103876,0.1909958764543813,-0.6179041425182451,-0.5528456120794627,0.0817280660576091,-1.0662169960601275,1.6231348074287724,0.1194241054240655,0.7338029767812979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.8691877788967557,0
2019/8/14,1.0831699974936364,1.0169238264115474,1.0382520070613244,0.9809644760238936,0.6086327816656673,0.5105221248230806,0.4125522868391476,0.4894614227670903,-1.0744833763476032,1.673151380906451,0.1425214498458695,0.7478064848158282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6126068433125814,1
