Date,0.9706950187683105
2010/2/4,0.9641121625900269
2010/2/5,0.9804116487503052
2010/2/9,0.8919014930725098
2010/2/9,0.9777786731719971
2010/2/24,0.7394002676010132
2010/2/24,0.967548131942749
2010/2/24,0.688916802406311
2010/2/24,0.9207726716995239
2010/2/25,0.7612794637680054
2010/2/25,0.8545674085617065
2010/3/11,0.9803909063339233
2010/3/25,0.8838292360305786
2010/4/8,0.9811733961105347
2010/4/9,0.9789538383483887
2010/4/9,0.9751683473587036
2010/4/9,-0.550275981426239
2010/4/9,0.9824821949005127
2010/4/12,0.7667011022567749
2010/4/16,0.9367614984512329
2010/4/16,0.9801819324493408
2010/4/28,0.977420449256897
2010/4/29,-0.28816312551498413
2010/4/30,-0.9084789380431175
2010/5/10,0.7947120666503906
2010/5/12,0.6816229820251465
2010/5/12,0.28440940380096436
2010/5/13,0.6570199728012085
2010/5/13,0.7624753713607788
2010/5/17,0.9689959287643433
2010/5/18,0.9746435880661011
2010/6/1,0.9731626510620117
2010/6/2,-0.7640199661254883
2010/6/4,0.10646283626556396
2010/6/17,0.836555004119873
2010/6/17,0.982185959815979
2010/6/18,0.7825180292129517
2010/6/28,0.9285969734191895
2010/7/5,0.9791275262832642
2010/7/5,0.4908015727996826
2010/7/8,-0.8677222579717636
2010/7/8,0.6294716596603394
2010/7/9,0.26125264167785645
2010/7/12,0.7319605350494385
2010/7/16,0.9735748767852783
2010/7/22,0.8981727361679077
2010/7/22,0.8285449743270874
2010/7/26,0.9761010408401489
2010/7/28,0.8087078332901001
2010/7/29,0.9461768865585327
2010/7/30,0.9380837678909302
2010/8/9,0.8507766723632812
2010/8/13,0.21087467670440674
2010/8/13,0.3276768922805786
2010/8/16,0.9823557138442993
2010/8/19,0.9834280014038086
2010/8/19,0.9797655344009399
2010/8/19,0.9749853610992432
2010/8/20,0.9400196075439453
2010/8/20,-0.3572821617126465
2010/8/23,0.9002370834350586
2010/8/23,0.9822629690170288
2010/8/23,0.9459412097930908
2010/8/23,0.891099214553833
2010/8/23,0.5111815929412842
2010/8/23,0.9768346548080444
2010/9/1,0.9793543815612793
2010/9/1,0.9730062484741211
2010/9/3,0.8695797920227051
2010/9/7,0.9686075448989868
2010/9/7,0.9488323926925659
2010/9/14,0.9827280044555664
2010/9/16,0.9232537746429443
2010/9/17,0.8056159019470215
2010/9/20,0.9414557218551636
2010/9/21,0.8415511846542358
2010/9/27,0.9788603782653809
2010/9/27,0.9777264595031738
2010/9/27,0.9420322179794312
2010/9/27,0.9773826599121094
2010/9/28,0.9809232950210571
2010/9/30,0.9605879783630371
2010/10/8,0.9470974206924438
2010/10/12,0.9513847827911377
2010/10/12,0.9480293989181519
2010/10/13,0.9626748561859131
2010/10/14,0.7896124124526978
2010/10/15,0.9459172487258911
2010/10/27,0.9833906888961792
2010/10/28,0.9563993215560913
2010/11/2,0.025269150733947754
2010/11/12,0.8707550764083862
2010/11/17,0.9752469062805176
2010/11/18,0.8457244634628296
2010/11/19,0.9739761352539062
2010/11/19,-0.6692239940166473
2010/11/22,0.9737250804901123
2010/11/29,0.5767167806625366
2010/12/2,0.954154372215271
2010/12/2,0.8117096424102783
2010/12/2,-0.5596960783004761
2010/12/3,0.8016176223754883
2010/12/9,0.9828029870986938
2010/12/9,-0.5596960783004761
2010/12/9,0.9764902591705322
2010/12/10,0.9815406799316406
2010/12/13,0.8456171751022339
2010/12/15,0.9552085399627686
2010/12/16,0.9784842729568481
2010/12/17,0.9121881723403931
2010/12/21,0.9157238006591797
2010/12/21,0.9143902063369751
2010/12/22,0.9822468757629395
2010/12/22,0.38769495487213135
2010/12/23,0.9754188060760498
2010/12/23,0.9011731147766113
2010/12/24,0.9739761352539062
2010/12/24,0.9740256071090698
2010/12/24,0.9749974012374878
2010/12/28,0.9798281192779541
2010/12/28,0.45167529582977295
2010/12/28,0.8464758396148682
2010/12/28,0.7699676752090454
2010/12/29,0.9741894006729126
2010/12/29,0.9741894006729126
2011/1/5,0.9801396131515503
2011/1/5,0.9810562133789062
2011/1/5,0.9779635667800903
2011/1/5,0.18214094638824463
2011/1/7,0.9803836345672607
2011/1/7,0.9725624322891235
2011/1/7,0.9140446186065674
2011/1/11,0.41224491596221924
2011/1/13,0.5306315422058105
2011/1/17,0.7566637992858887
2011/1/17,0.9753555059432983
2011/1/20,0.9824295043945312
2011/1/20,0.9252728223800659
2011/1/24,0.5904703140258789
2011/1/25,0.9758530855178833
2011/1/26,0.9274448156356812
2011/1/27,0.011519312858581543
2011/1/27,0.32560276985168457
2011/1/27,0.5639358758926392
2011/1/28,0.5507872104644775
2011/1/28,0.9676944017410278
2011/1/28,0.9284623861312866
2011/1/28,0.891045331954956
2011/1/28,0.9818557500839233
2011/1/31,0.9776833057403564
2011/2/1,0.9798587560653687
2011/2/9,0.9707729816436768
2011/2/10,0.9635674953460693
2011/2/10,-0.1475687026977539
2011/2/11,0.9741886854171753
2011/2/11,0.8656035661697388
2011/2/14,0.9828917980194092
2011/2/15,0.9814517498016357
2011/2/15,0.9839345216751099
