date,open,high,low,close,volume,increase,increase_rate,change,PE,PB,A-index,communication-index,label
2010/4/16,2.752958546843018,2.6804547364333606,2.805450765467419,2.7360103412591026,-0.9039050766326143,0.09097902542694664,0.02524098305202467,-0.8496513276442733,0.90799648370827,1.3580857405346545,-0.46969015119237906,-0.6030511328148701,1
2010/4/28,2.4937895923985463,2.564394440385327,2.5283419081264773,2.5819508376394387,-0.8130873190508381,0.16331404256421111,0.06931226654710107,-0.6438383542847822,0.869978176262132,1.2479717338086016,-0.622338495070377,-0.6571616171468954,1
2010/4/29,2.6011595878112566,2.5704392474711626,2.452766765215311,2.4389836182803912,-0.8184572840652218,-1.6739953927223064,-1.0082959973248915,-0.6560104214573489,0.8346944640932992,1.1457673247487865,-0.6886516288558336,-0.7038254571588637,0
2010/4/30,2.0606071971127866,2.1049891018618614,2.0308055506279694,2.0384289088692653,-0.42129362780600094,-4.697599109059961,-2.8603148176877533,0.24404289073950142,0.7358421701491735,0.8595484523362096,-0.7329769367489517,-0.7766931804327317,0
2010/5/10,1.6595123866630093,1.6637181845959008,1.6970153361036528,1.698265524877048,-0.8005291830733291,0.3513850871210987,0.22340272046733614,-0.6153544813581159,0.6518912687819501,0.6164446417121427,-0.872519572708768,-0.8764879635335968,1
2010/5/12,1.6903658336206844,1.6637181845959008,1.6352956360595348,1.650198959747713,-0.8739055842966186,-0.5021681150986219,-0.38331077091997473,-0.781685470335525,0.6400296194532108,0.5820921734166209,-0.958021151469601,-0.9261079645423713,0
2010/5/13,1.6558099730280882,1.7580171751349283,1.7360624932744222,1.8363028401202666,-0.8632488980490972,2.1886945224076166,1.5407700759436578,-0.7575266974194156,0.6859583012208235,0.715081977314635,-0.8998204658098444,-0.8866536385947595,1
2010/5/17,1.7162827290651317,1.6782257216019048,1.634036050344348,1.576250398010274,-0.9102005316967933,-2.5854166086518386,-1.816882120086602,-0.8639241576791106,0.6217794235038144,0.529206432158052,-1.0356341472961128,-0.9670300466293408,0
2010/5/18,1.5669520457899837,1.6189866121607208,1.6239593646228594,1.650198959747713,-0.8960490705856082,0.8721972105094029,0.608734880809612,-0.831856630457983,0.6400296194532108,0.5820921734166209,-0.9998967345541963,-0.9444457233619039,1
2010/6/1,1.7384972108746577,1.718121448368416,1.6504106646417676,1.613224678878993,-0.9049170677494462,-1.8041984235693824,-1.2846339008116616,-0.8519374519355677,0.6309025654017764,0.5556493027873365,-0.9478086346438177,-0.9350716767806054,0
2010/6/2,1.6175516988005705,1.686688451522074,1.591210136028021,1.7623542783828277,-0.8812959448704247,1.7546844195840297,1.240965185896558,-0.7984297860906804,0.667708105271427,0.6621962360560661,-0.9143333263595538,-0.9030764409557352,1
2010/6/4,1.750838589657728,1.667345068847402,1.6907174075277227,1.6440365796029257,-0.900164303494321,-1.3846553241732487,-0.9933463959468504,-0.8453262276337167,0.638507791752393,0.5776721041325469,-0.9066728727154952,-0.9134834891598771,0
2010/6/17,1.4324310170545194,1.4654485121805103,1.5080774788257383,1.4825822198095189,-0.8209243852619266,0.9445322276466674,0.6916468544098119,-0.6687385729169872,0.5986625086345789,0.46228503229566936,-0.8734555424136782,-0.8828781289212002,1
2010/6/18,1.5003086003614055,1.4835829334380153,1.4576940502182947,1.4172609902747813,-0.8631236206416647,-0.7625741767927742,-0.5963514260188686,-0.7627786045750916,0.5825405241742441,0.4156028970498358,-0.959023214707204,-0.9241953652434141,0
2010/6/28,0.06253797213374128,0.03041131000326274,-0.04121295085316079,-0.07526748079252144,-0.7329925645913328,-1.587193372157589,-1.8580200302616372,-0.6788716643702914,0.5198834741580528,0.23414742117732676,-0.9579422656402576,-0.9105687198856366,0
2010/7/5,-0.18799201716258096,-0.2319333175219794,-0.25156376528923924,-0.2749285974836058,-0.8249143407632068,-1.0953152556241907,-1.4202759104781437,-0.8154830375608755,0.4459711586013658,0.020123013737956903,-1.164267086262707,-1.0660833616066168,0
2010/7/8,-0.20156753382395842,-0.22830643327047864,-0.2049590938273535,-0.21700222412261236,-0.8036830774891909,-0.4008990911064518,-0.5388502405766157,-0.7839098074838114,0.4674136717843544,0.08215907386531048,-1.0864153008987238,-0.9946989517254625,0
2010/7/9,-0.22748442926840523,-0.10620133013660989,-0.23644873670700592,-0.08759224108209471,-0.6213779888027119,1.5232123647447833,1.9340188100653217,-0.5130349725369459,0.515321903209072,0.2209647584002642,-1.023521974417767,-0.9546218642116879,1
2010/7/12,-0.08555857326309954,-0.09411171596493999,-0.0777409365935575,-0.0629427205029486,-0.7849421189982986,0.2935170734112872,0.32918086922496537,-0.7560438059872246,0.5244450451070339,0.2473300839543893,-1.0028837358220295,-0.9452090659265753,1
2010/7/16,-0.0732171944800293,-0.07476833329026773,-0.10923057947320992,-0.048153008155460746,-0.8537726302128875,0.062045018572040866,0.04545651966724816,-0.8583633148083947,0.5299220599685891,0.26322682436202377,-1.0574450130847899,-0.9775415641469283,1
2010/7/22,0.13658624483216192,0.1525164131371315,0.1703974492981035,0.1983421976360013,-0.8077459559335939,0.8143291967995914,0.8852848353797587,-0.7899649474985908,0.6211691275620983,0.5274228954293906,-0.9087452247728357,-0.8981202771820259,1
2010/7/26,0.25012692963640637,0.21296448399548226,0.24219383506371106,0.23901390659159233,-0.8337916523004575,-0.19836104312211128,-0.24134257059942785,-0.8286436990215693,0.6362270062779024,0.5710807727440155,-0.8753104254279642,-0.8742038758817733,0
2010/7/28,0.19459072511259112,0.21780032966415022,0.23589590648778047,0.26859333128656804,-0.8149922822576335,1.002400241356479,1.0742223506681936,-0.8007159103819746,0.6471771238475402,0.6027967084841251,-0.8279554752781785,-0.8679822945487193,1
2010/7/29,0.28221451447238877,0.24439748084182444,0.26990472079780503,0.2340840024757632,-0.8260237942627419,-0.4008990911064518,-0.45653907837931584,-0.8170895032790821,0.6344000306062265,0.5657301625580313,-0.8171779653503427,-0.8608801726757115,0
2010/7/30,0.23901968873164334,0.2371437123388225,0.2447130064940832,0.25133866688116563,-0.850207219825898,0.20671505284656982,0.19459911497536556,-0.8530496205097108,0.6407885772268833,0.5842634355210781,-0.820508226578291,-0.86891422116794,1
2010/8/9,0.37230657958880037,0.3640846611413592,0.41223790661383436,0.3980033143270857,-0.7958997381942903,0.2935170734112872,0.27351745983864195,-0.7723556117413243,0.6950814431187852,0.7415248479439192,-0.7145048603859899,-0.8036169402362896,1
2010/8/13,0.06747452364696921,0.04975469267793501,0.05325597778579649,0.08495440297192855,-0.4558478304414337,-0.06815801227503519,-0.10661944896091044,-0.2671221433652931,0.5791956329552229,0.40590976265493667,-0.7586617363732131,-0.8602513767809742,0
2010/8/16,0.10696693575279348,0.15735225880579945,0.14898449213994006,0.19587724557808672,-0.5253101087045472,1.3062073133329897,1.462099124010987,-0.3703066721885745,0.6202575958029967,0.5247863628739781,-0.7020046545092538,-0.8290636095484764,1
2010/8/19,0.2587658947845555,0.22868098241865334,0.26108762079150233,0.2427113346784644,-0.7552044538819266,-0.11155902255739389,-0.1484641960805339,-0.7118659987365383,0.6375962599932912,0.5750355715771344,-0.671373500180229,-0.7869163701881201,0
2010/8/20,0.2476586538797924,0.25527813359632756,0.24849176363964162,0.20203962572287337,-0.7546455914771665,-0.4732341082437162,-0.5384614802570922,-0.711062765877435,0.6225383812774871,0.5313776942625091,-0.7256171020761741,-0.8300000619141279,0
2010/8/23,0.24519037812317845,0.219009291081317,0.2673855493674329,0.24640876276533646,-0.802524636607287,0.5249891282505335,0.5450135302549827,-0.7821797674795888,0.63896551370868,0.5789903704102533,-0.7158118066937573,-0.7884272152049548,1
2010/9/1,0.5302762280120971,0.5538916036365806,0.5193026924046523,0.5286457733965604,-0.5163722811891517,0.2356490597014756,0.20339923493548911,-0.3570224364418647,0.7434434843463176,0.8815712536814198,-0.6504602272065106,-0.7073193334034861,1
2010/9/3,0.5512565719433163,0.6240113658322674,0.5633881924361659,0.6802403249583097,-0.5922156006155621,1.5955473818820478,1.5227457338566577,-0.4697221852883708,0.7995633259098954,1.044028186139927,-0.5903129804064743,-0.6676060970454757,1
2010/9/7,0.6968848415835432,0.668742938267447,0.748547292568522,0.7011924174505837,-0.7626551657396522,0.09097902542694664,0.05627112491944815,-0.7229876844779699,0.8073172140924685,1.0665162579360925,-0.5719986757021992,-0.6745330348170557,1
2010/9/14,0.8240010430491652,1.053192668926558,0.8442758069226656,1.0586104658482038,-0.3893739288976837,2.796308666360638,2.4678927543128153,-0.16838628883858436,0.9396301566872236,1.4496664742976602,-0.5245669717725118,-0.6128292908378905,1
2010/9/16,0.9881413808639969,0.9625205626390317,0.9059955069667842,0.9070159142864547,-0.6779341504894651,-0.9940462316320204,-0.8721592017971975,-0.5970654870277619,0.8835103151236459,1.2871319967639938,-0.6398596773823364,-0.6747004874349974,0
2010/9/17,0.9017517293825065,0.8911918390261779,0.8404970497771072,0.900853534141668,-0.7428780792782319,-0.06815801227503519,-0.08718143298473399,-0.6935770044061843,0.8812295296491555,1.280540665375462,-0.6387702001176235,-0.6831097957354513,0
2010/9/20,0.9017517293825065,0.8367885752536622,0.8757654498023181,0.817045164172571,-0.8572977088140196,-0.9795792282045677,-0.8819135516325152,-0.8635534348210627,0.850206152611918,1.1907434683411178,-0.6679281082824278,-0.7132176067258859,0
2010/9/21,0.8153620779010161,0.7727136201438103,0.7561048068596384,0.718447081855986,-0.7699949834856277,-1.1531832693340023,-1.0583753948489678,-0.7338622216473696,0.8137057607131253,1.0850495308991397,-0.6676999789921649,-0.744320987644725,0
2010/9/27,0.7203334612713765,0.7473254303833029,0.7787773497329886,0.7739085031590649,-0.8075918387373631,0.6551921590976095,0.5750187585527532,-0.789717798926559,0.8342367421370122,1.1444490584710807,-0.6096208201505858,-0.71274843767922,1
2010/9/28,0.7783379415518058,0.7364447776287998,0.6238483067650986,0.5705499583811089,-0.6342796403356288,-2.382878560667498,-2.1848260915920075,-0.5322507740124192,0.7589551728649362,0.9264698521985919,-0.6259906957640233,-0.7554235865034592,0
2010/9/30,0.4981886431761151,0.4849808028580608,0.5167835209742802,0.4855091123830544,-0.6326954648811399,-0.09709201912994099,-0.1243257144228457,-0.529841075435109,0.7274740738714116,0.8352768438113827,-0.6141279726703576,-0.7802817202068663,0
2010/10/8,0.5315103658904042,0.6300561729181026,0.5885799067398878,0.6827052770162242,-0.500726732364756,2.3188975532546925,2.269766358744733,-0.33379047067087436,0.8004748576689971,1.0466647186953395,-0.5409922806714338,-0.7350881820666227,1
2010/10/12,0.6499876022078771,0.6481905941756075,0.6880871782395893,0.6703805167266509,-0.6526312982764598,0.36585209054855167,0.31691724823635953,-0.5594989040789264,0.7959132867200162,1.0334820559182767,-0.4987265325390059,-0.7477276489841691,1
2010/10/13,0.6857776006787802,0.6445637099241068,0.6502996067840063,0.6703805167266509,-0.5122768115874835,0.004177004862229281,-0.024237603069151733,-0.3509672964270853,0.7959132867200162,1.0334820559182767,-0.4789006047805593,-0.7392233000086673,0
2010/10/14,0.6857776006787802,0.6481905941756075,0.6515591924991926,0.5927345269023405,-0.575110952451168,-0.9072442110673031,-0.8756933865201386,-0.44432766951210223,0.767170695157269,0.9502761902724641,-0.5310334777292136,-0.7824024095552591,0
2010/10/15,0.5549589855782375,0.588951484734424,0.5671669495817239,0.613686619394615,-0.5564516090986263,0.2501160631289285,0.21117444132595972,-0.41658524230153127,0.774924583339842,0.9726867169934708,-0.5174501907360891,-0.7852816328627404,1
2010/10/27,1.0992137899116279,1.1003421641960716,0.9815706498779502,0.9144107704601984,-0.4953261891225283,-2.1658735092557047,-1.8133832772108904,-0.32575814207984055,0.8862488225544234,1.2951191395053907,-0.34550040326230513,-0.6581619013944989,0
2010/10/28,0.9017517293825065,0.8911918390261779,0.9261488784097618,0.8922262019389668,-0.6814031598565374,-0.2562290568319228,-0.2503900834901573,-0.6022556070404298,0.8780372124155633,1.2713128014315185,-0.3372834847139608,-0.659437313310545,0
2010/11/2,0.9140931081655768,0.8815201476888416,0.9349659784160644,0.8712741094466928,-0.5524945375443453,-0.4587671048162633,-0.42671055931769236,-0.41071546371577583,0.8702794120795175,1.2488247296353527,-0.24710845357690292,-0.6306591289069432,0
2010/11/12,0.8746006960597525,0.8283258453334932,0.6137716210436096,0.5841071946996392,-0.3575200710807982,-3.453436814299013,-3.058264504019688,-0.12105733729449242,0.7639744657702043,0.9409707812533608,-0.32810501186740587,-0.6671604995948041,0
2010/11/17,0.500656918932729,0.52971237529324,0.5256006209805829,0.5039962528174143,-0.685911096995969,-0.35749808082409307,-0.37694923841868067,-0.6089286184852888,0.7343203424483555,0.8551283830521357,-0.45766112824226,-0.7039994155372999,0
2010/11/18,0.5500224340650092,0.509160031201401,0.5533115067146769,0.5298782494255179,-0.8159286055275866,0.3079840768387401,0.2750371592695066,-0.8021370146711576,0.7439012063026046,0.8828895199591265,-0.4091058342567922,-0.6858805897013602,1
2010/11/19,0.5685345022396145,0.6457726713412736,0.6263674781954708,0.7048898455374557,-0.36359558615667287,2.0584914915605403,1.982366457075157,-0.1300782601736535,0.8086864678078571,1.070471056769211,-0.3264206928084563,-0.5913203980660862,1
2010/11/22,0.7659965627687355,0.8778932634373408,0.7913732068848494,0.8983885820837535,-0.13076490763514734,2.2754965429723337,2.0751388060523626,0.21586795352787497,0.8803179978900538,1.2779041328200496,-0.2902781906726152,-0.5102340135601642,1
2010/11/29,0.7659965627687355,0.7086386650339583,0.7157980639736837,0.7221445099428582,-0.6606612214254581,-0.646838149373151,-0.6128207268277744,-0.5714238226794613,0.815075014428514,1.0890043297322582,-0.23208603321062526,-0.5329087574698342,0
2010/12/2,0.7166310476364554,0.750952314634804,0.7775177640178024,0.7591187908115775,-0.5306894612897771,1.1760042824859138,1.074257692515423,-0.37833900077960847,0.8287636394289296,1.1286298631386051,-0.2966466223549984,-0.5454387578955843,1
2010/12/3,0.7622941491338148,0.7255641248742967,0.748547292568522,0.6962625133347545,-0.7678032144350272,-0.7336401699378684,-0.695025863483386,-0.7305875030679481,0.8054941505742652,1.0612431928252675,-0.3162060439332314,-0.5683586464035925,0
2010/12/9,0.8104255263877882,0.7630419288064739,0.7951519640304078,0.7936281196223819,-0.756356471689041,0.004177004862229281,-0.024237603069151733,-0.713596038740761,0.8415368205167706,1.1656188639895395,-0.3642027409649713,-0.5953458609435662,0
2010/12/10,0.7721672521602706,0.8392064980879963,0.8203436783341296,0.8848313457652232,-0.618530132856307,1.0747352584937435,0.9390397850156939,-0.508833446812405,0.8752987049847857,1.2634032037652807,-0.3251201426490139,-0.5529091623844031,1
2010/12/13,0.9005175915041993,1.0278044791660506,0.941263906991995,1.0758651302536064,-0.042781903659179846,2.246562536117428,1.9398855567054043,0.3466095481327032,0.9460187033078805,1.4681997472607065,-0.23514552415947723,-0.48094159121835595,1
2010/12/15,1.1090868929380837,1.0906704728587353,1.0470691070676272,0.9871268561686797,-0.385669388488972,-1.5437923618752305,-1.2936460718551617,-0.1638758273990039,0.9131683505989673,1.373051940040378,-0.21988431425572807,-0.49464036565987507,0
2010/12/16,1.0152924141867514,1.004834212239877,1.0231369784790911,1.0253336130663566,-0.6100000516442142,0.45265411111326903,0.35724229592511825,-0.4968467410688622,0.9273107854021972,1.4139957397244316,-0.21613190723832126,-0.4857454824819437,1
2010/12/17,1.0375068959962774,0.9782370610622029,1.008021949896858,0.9513850513289178,-0.7005689562514543,-0.8638432007849444,-0.7546829016066331,-0.6312337771111598,0.8999374475548391,1.3347446729117376,-0.21231767078710492,-0.4811268639628692,0
2010/12/21,0.9029858672608138,0.9794460224793701,0.9677152070109032,1.0167062808636553,-0.6616499906565128,1.6100143853095008,1.3843470601062813,-0.5734627983987238,0.924118468168605,1.404767875780488,-0.21104483727040504,-0.47728111093324765,1
2010/12/22,1.0436775853878122,1.0169238264115474,1.030694492770208,0.9969866644003383,-0.7279903617822033,-0.22729504997701705,-0.21950130901165146,-0.6719515043534007,0.9168183897888466,1.3835980702620283,-0.2358469684257992,-0.49852119322433575,0
2010/12/23,1.0054193111602951,0.9395502957128583,0.941263906991995,0.8860638217941802,-0.7433677518089777,-1.2978533036085314,-1.1286703289882678,-0.6947509601233354,0.8757564269410727,1.2647214700429874,-0.2864895388146992,-0.5491384613164266,0
2010/12/24,0.8770689718163664,0.8307437681678271,0.8392374640619209,0.8047204038829977,-0.68578589278597,-0.9506452213496619,-0.8602843411281152,-0.6092993413433364,0.8456445816629371,1.1774832604888965,-0.339488023836687,-0.5814523851191364,0
2010/12/28,0.6870117385570874,0.6699518996846139,0.6893467639547756,0.654358328350206,-0.8013278585695884,-0.3285640739691873,-0.3339028684932571,-0.7807586631904059,0.7899824620556464,1.0163445943080953,-0.461980660411161,-0.6669717382540837,0
2010/12/29,0.6610948431126401,0.6941311280279541,0.7208364068344281,0.7221445099428582,-0.7318915836947252,0.7998621933721385,0.722818363666153,-0.6776977086531404,0.815075014428514,1.0890043297322582,-0.4202820374302277,-0.6256194273970309,1
2011/1/5,0.7956158718481039,0.737653739045967,0.7775177640178024,0.7270744140586873,-0.5129501547782351,-0.8493761973574915,-0.7908376113223211,-0.35282091071732385,0.5210140865116167,0.13993015485890845,-0.29849724127040117,-0.5772483438304052,0
2011/1/7,0.7413138052025955,0.7267730862914639,0.7561048068596384,0.756653838753663,-0.7529531387191751,0.27905006998383425,0.22764374213486557,-0.7089620030151645,0.5292961154129827,0.16303858725634784,-0.3392790829913997,-0.5754893370509451,1
2011/1/11,0.7721672521602706,0.8331616910021611,0.8178245069037575,0.7997904997671685,-0.5200712219942007,0.2935170734112872,0.23753945935910084,-0.3633865121716839,0.541372933182712,0.19669314987543687,-0.4298805240167994,-0.6255130723559057,1
2011/1/13,0.7919134582131828,0.7364447776287998,0.7964115497455936,0.7455615544930472,-0.8736960566432295,-0.38643208767899884,-0.37726731504374533,-0.888144717738228,0.5261898655557864,0.1543535388385183,-0.4173717899422956,-0.633010065605006,0
2011/1/17,0.6771386355306311,0.6155486359120982,0.5507923352843047,0.5138560610490726,-0.6798271276165253,-2.006736471553723,-1.8942454236717843,-0.6004637798931992,0.4613224488276104,-0.02655912150787665,-0.590178661291647,-0.747062741404369,0
2011/1/20,0.5426176067951674,0.4910256099438955,0.4500254780694169,0.39923579035604273,-0.7563106317963126,-1.5293253584477775,-1.5221311141933083,-0.7139667615988087,0.42923105389236965,-0.11612368331674325,-0.6131578901743804,-0.7688134787510723,0
2011/1/24,0.3858820962501774,0.45838365168038614,0.43491044948718405,0.45469721165912164,-0.6711371283115969,1.0313342482113848,1.0349575583963173,-0.587550267004537,0.4447583910248787,-0.07277598630275475,-0.6597751512173351,-0.784800395158926,1
2011/1/25,0.46980347197505384,0.4184879249138748,0.4500254780694169,0.3967708382981282,-0.7895054848942469,-0.6757721562280566,-0.7049922644020801,-0.7632111145761471,0.4285425148812028,-0.11806231019572301,-0.689862632938724,-0.8119284735565602,0
2011/1/26,0.43277933562584353,0.4305775390855447,0.46136174950609177,0.45469721165912164,-0.8871595716756799,0.6841261659525153,0.6699116183637237,-0.9081637520728048,0.4447583910248787,-0.07277598630275475,-0.6498931020550165,-0.7806543399963402,1
2011/1/27,0.44141830077399263,0.5260854910417393,0.4626213352212781,0.5594576741204932,-0.6797153734349316,1.2338722961957251,1.2069309870146347,-0.6002784184641754,0.47408780560850666,0.009034067990192475,-0.6043653182767748,-0.7472063395671648,1
2011/1/28,0.6092610522237456,0.5877425233172568,0.6440016782080762,0.5988969070471272,-0.6973323670350978,0.46712111454072197,0.4236496268691829,-0.6264143799565395,0.48512790270801287,0.03981946282839188,-0.579507753835896,-0.7317318696562217,1
2011/1/31,0.5993879491972898,0.6784146296047829,0.6011757638917489,0.6987274653926691,-0.7029182827776601,1.1760042824859138,1.0953214334641526,-0.6346938571196052,0.5130802392693068,0.11782980843853896,-0.5525693091399102,-0.709102666070012,1
2011/2/1,0.7265041506629112,0.6639070925987787,0.6994234496762641,0.6555908043791635,-0.8600311205731498,-0.5021681150986219,-0.4931532321089863,-0.8678785348316195,0.5010034214995778,0.08409770074429024,-0.5513966819469707,-0.7130592998871896,0
2011/2/9,0.6499876022078771,0.7690867358923091,0.6994234496762641,0.7874657394775957,-0.51731248392308,1.5521463715996893,1.428524369143046,-0.35924677359015095,0.5379224138199321,0.1870775605556971,-0.5779790743861914,-0.6768479541164394,1
2011/2/10,0.7845086309433409,0.8101914240759877,0.8354587069163629,0.836764780635888,-0.5188905839905885,0.5828571419603451,0.49740806203696514,-0.36159468502445313,0.5517244912710512,0.22561746290981555,-0.5005195861194824,-0.6345223249176002,1
2011/2/11,0.8462155248586912,0.8694305335171717,0.9097742641123426,0.881133917678351,-0.5371995312289732,0.5249891282505335,0.4384225190110769,-0.38878102794795244,0.5641455785463638,0.26028011150597447,-0.4697626408733969,-0.6216536478006076,1
2011/2/14,0.8844737990862084,0.9564757555531966,0.9488214212831114,0.9945217123424238,-0.42598838309507875,1.3351413201878957,1.142820876140482,-0.22374756897371026,0.5958927039760211,0.3488365873377715,-0.4072807999346898,-0.5825528957929066,1
2011/2/15,1.0066534490386023,0.9649384854733658,1.006762364181672,0.9415252430972595,-0.4380545774214034,-0.6179041425182451,-0.5522801425237921,-0.24166584044601655,0.5810539058546791,0.3074275172027631,-0.4084001258915869,-0.5971761482293126,0
2011/2/16,0.9758000020809272,0.9649384854733658,1.0118007070424162,1.0253336130663566,-0.5046968879602749,0.9879332379290261,0.8234719445755176,-0.3405252692587412,0.6045190023829705,0.37287556063712113,-0.35971690893961666,-0.5578987978244241,1
2011/2/17,1.1115551686946976,1.1970590775694325,1.0697416499409769,1.0216361849794846,-0.3306298776243053,-0.0392240054201294,-0.060745731257134034,-0.08225501148549799,0.6034822817127475,0.3700063928562308,-0.35186670289524624,-0.5476649537076466,0
2011/2/18,1.0263996550915144,0.9951625209025412,0.9626768641501584,0.9674072397053627,-0.613630296657925,-0.6323711459456981,-0.5604441092337863,-0.502222222510554,0.5882992140858222,0.3276667818193122,-0.38167062204088836,-0.5754912227786247,0
2011/2/22,1.3830655019222393,1.3868660200646543,1.331735478699685,1.3051056716396658,0.2536885815771885,-0.16942703626720546,-0.15920811763827505,0.7849275406311214,0.6828442270566821,0.5913975824357239,-0.40462639837976305,-0.5127717315848836,0
2011/2/23,1.2719930928746088,1.3554330232183114,1.2851308072377996,1.388914041608763,-0.38225267868813434,0.9879332379290261,0.7435640279898177,-0.15880928167235175,0.7063093235849733,0.6568456258700819,-0.3796451750712653,-0.4854290573773197,1
2011/2/25,1.2349689565253985,1.2502533799247812,1.2700157786555664,1.2323895859311846,-0.6747673916246661,-0.37196508425154595,-0.32093241056006305,-0.5929257484462289,0.6624892925390596,0.5346345874191951,-0.36497667491231156,-0.5093687474144145,0
2011/2/28,1.2473103353084687,1.3917018657333224,1.3191396215478242,1.4283532745353966,-0.4148625561969079,2.3044305498272397,1.8055865372336397,-0.20725040179058674,0.7173494206844796,0.687631020708281,-0.33004517685936074,-0.4642249924849104,1
2011/3/1,1.4287286034195992,1.365104714555648,1.3544080215730345,1.349474808682129,-0.5683072144087762,-0.921711214494756,-0.7245009640727154,-0.4349360237748933,0.6952692264854672,0.6260602310318825,-0.323124544371575,-0.48037408147320326,0
2011/3/7,1.3213586080068889,1.2768505311024556,1.2737945358011247,1.285386055176349,-0.47951466511767493,0.03311101171713507,-0.0015127953006400026,-0.30320583488193764,0.6773241785069289,0.5759661124790445,-0.3131124401933124,-0.5131252112384105,0
2011/3/10,1.3768948125307046,1.379612251561652,1.4136085501867814,1.365496997058574,-0.6285842395319112,-0.2996300671142815,-0.2561861464357808,-0.5244038068504092,0.6997525543649975,0.6385449881325126,-0.31531271521715537,-0.49150600339735406,0
2011/3/11,1.3460413655730294,1.3336717177093051,1.3418121644211738,1.3531722367690011,-0.6171443590453155,-0.14049302941229969,-0.13542305445288097,-0.5074123425232221,0.6963020350022178,0.6289293988127728,-0.3218069378165993,-0.5037840706051199,0
2011/3/15,1.5225230821709315,1.4654485121805103,1.445098193066434,1.441910510853927,-0.46353808090028276,-1.5003913515928717,-1.1230509752787914,-0.2794795719668837,0.7211481217063153,0.6982546960050903,-0.3346120267634998,-0.4931325378073277,0
2011/3/16,1.4509430852291252,1.5500758113822009,1.445098193066434,1.610759726821079,-0.48159892543782473,1.986156474423276,1.4696976211653108,-0.30629519203233535,0.768418672115009,0.8300813237757165,-0.3025929082479231,-0.4504396631429012,1
2011/3/17,1.5348644609540016,1.5802998468113763,1.4828857645220168,1.403703753956251,-0.5210293215006195,-2.426279570949857,-1.7819290331767137,-0.3648076164608668,0.71044838195892,0.6683998420688014,-0.3541138830068071,-0.5133307555554787,0
2011/3/18,1.4632844640121947,1.4122542098251618,1.4073106216108509,1.3420799525083853,-0.49697536389796365,-0.7191731665104154,-0.5747222155144687,-0.32909464780226994,0.6931957851450214,0.6202443503949433,-0.33615563055929704,-0.5207771170163836,0
2011/3/21,1.3460413655730294,1.3167462578689673,1.2662370215100078,1.2323895859311846,-0.6510217233125472,-1.2833863001810784,-1.0196407302855326,-0.5577070769316959,0.6624892925390596,0.5346345874191951,-0.35284957768787384,-0.5456594823204727,0
2011/3/22,1.2485444731867754,1.2369548043359442,1.2687561929403801,1.28045615106052,-0.7141863871871935,0.5683901385328922,0.4245685148971476,-0.6514381728747604,0.6759431883311225,0.5721664037962441,-0.3549794950801406,-0.5338692528633997,1
